,id,retweet_count,favorite_count
1850,675432746517426176,608,1593
1851,675372240448454658,542,1787
1852,675362609739206656,244,1097
1853,675354435921575936,18366,34273
1854,675349384339542016,2423,4116
1855,675334060156301312,1381,2910
1856,675166823650848770,1732,3785
1857,675153376133427200,2793,6585
1858,675149409102012420,1801,3907
1859,675147105808306176,258,985
1860,675146535592706048,333,1248
1861,675145476954566656,962,2230
1862,675135153782571009,527,1357
1863,675113801096802304,835,2038
1864,675111688094527488,269,1006
1865,675109292475830276,1207,2913
1866,675047298674663426,351,1105
1867,675015141583413248,1277,2827
1868,675006312288268288,241,1020
1869,675003128568291329,503,1619
1870,674999807681908736,1180,2351
1871,674805413498527744,378,896
1872,674800520222154752,916,3135
1873,674793399141146624,1166,2618
1874,674790488185167872,270,1147
1875,674788554665512960,221,844
1876,674781762103414784,1290,2097
1877,674774481756377088,510,1180
1878,674767892831932416,854,1915
1879,674764817387900928,254,823
1880,674754018082705410,479,1417
1881,674752233200820224,494,1525
1882,674743008475090944,585,1462
1883,674742531037511680,54,512
1884,674739953134403584,420,1165
1885,674737130913071104,99,671
1886,674690135443775488,498,1196
1887,674670581682434048,690,1686
1888,674664755118911488,270,960
1889,674646392044941312,534,1495
1890,674644256330530816,293,1073
1891,674638615994089473,619,1743
1892,674632714662858753,612,1558
1893,674606911342424069,106,980
1894,674468880899788800,2198,6475
1895,674447403907457024,378,1105
1896,674436901579923456,418,1157
1897,674422304705744896,564,1486
1898,674416750885273600,148,707
1899,674410619106390016,498,1243
1900,674394782723014656,610,1556
1901,674372068062928900,328,881
1902,674330906434379776,77,582
1903,674318007229923329,550,1471
1904,674307341513269249,7379,11790
1905,674291837063053312,6293,15358
1906,674271431610523648,770,1631
1907,674269164442398721,242,933
1908,674265582246694913,897,1707
1909,674262580978937856,487,1349
1910,674255168825880576,596,1523
1911,674082852460433408,180,779
1912,674075285688614912,304,1017
1913,674063288070742018,2367,6615
1914,674053186244734976,1387,3459
1915,674051556661161984,509,1509
1916,674045139690631169,680,1470
1917,674042553264685056,135,748
1918,674038233588723717,434,1141
1919,674036086168010753,232,872
1920,674024893172875264,1302,1864
1921,674019345211760640,319,1174
1922,674014384960745472,689,1629
1923,674008982932058114,373,1243
1924,673956914389192708,1026,2025
1925,673919437611909120,387,1211
1926,673906403526995968,1730,3314
1927,673887867907739649,265,968
1928,673716320723169284,812,3195
1929,673715861853720576,2222,3685
1930,673711475735838725,315,1075
1931,673709992831262724,290,882
1932,673708611235921920,307,1113
1933,673707060090052608,415,1141
1934,673705679337693185,419,1302
1935,673700254269775872,604,1490
1936,673697980713705472,2078,3946
1937,673689733134946305,686,1806
1938,673688752737402881,523,1309
1939,673686845050527744,461,1500
1940,673680198160809984,492,1423
1941,673662677122719744,382,1299
1942,673656262056419329,256,741
1943,673636718965334016,392,1161
1944,673612854080196609,769,1649
1945,673583129559498752,391,1234
1946,673580926094458881,281,859
1947,673576835670777856,592,1430
1948,673363615379013632,328,1057
1949,673359818736984064,707,1506
1950,673355879178194945,622,1544
1951,673352124999274496,571,1712
1952,673350198937153538,223,760
1953,673345638550134785,1361,2617
1954,673343217010679808,281,1009
1955,673342308415348736,625,1312
1956,673320132811366400,8399,14003
1957,673317986296586240,279,898
1958,673295268553605120,3348,7787
1959,673270968295534593,391,1099
1960,673240798075449344,767,1468
1961,673213039743795200,893,2338
1962,673148804208660480,663,1764
1963,672997845381865473,759,2033
1964,672995267319328768,314,988
1965,672988786805112832,304,1006
1966,672984142909456390,570,1293
1967,672980819271634944,1048,1873
1968,672975131468300288,968,1745
1969,672970152493887488,375,990
1970,672968025906282496,577,1361
1971,672964561327235073,677,1473
1972,672902681409806336,532,1415
1973,672898206762672129,443,921
1974,672884426393653248,874,1610
1975,672877615439593473,390,1064
1976,672834301050937345,603,1362
1977,672828477930868736,512,1299
1978,672640509974827008,339,1008
1979,672622327801233409,520,1337
1980,672614745925664768,618,1267
1981,672609152938721280,408,1152
1982,672604026190569472,428,1149
1983,672594978741354496,635,1370
1984,672591762242805761,348,981
1985,672591271085670400,196,752
1986,672538107540070400,391,1062
1987,672523490734551040,180,669
1988,672488522314567680,459,1151
1989,672482722825261057,638,1174
1990,672481316919734272,128,736
1991,672475084225949696,736,1487
1992,672466075045466113,568,1406
1993,672272411274932228,3569,6674
1994,672267570918129665,642,1544
1995,672264251789176834,359,1184
1996,672256522047614977,1641,2914
1997,672254177670729728,778,1477
1998,672248013293752320,636,1785
1999,672245253877968896,163,708
2000,672239279297454080,335,924
2001,672231046314901505,1059,1902
2002,672222792075620352,222,812
2003,672205392827572224,1214,2334
2004,672169685991993344,390,1053
2005,672160042234327040,380,901
2006,672139350159835138,759,1808
2007,672125275208069120,1202,2489
2008,672095186491711488,385,1031
2009,672082170312290304,385,970
2010,672068090318987265,541,1341
2011,671896809300709376,4364,8745
2012,671891728106971137,591,1372
2013,671882082306625538,1450,3582
2014,671879137494245376,726,1472
2015,671874878652489728,581,1292
2016,671866342182637568,525,1165
2017,671855973984772097,478,946
2018,671789708968640512,3668,7306
2019,671768281401958400,551,1235
2020,671763349865160704,973,1744
2021,671744970634719232,812,1393
2022,671743150407421952,239,762
2023,671735591348891648,790,1493
2024,671729906628341761,4595,8818
2025,671561002136281088,7630,13287
2026,671550332464455680,219,945
2027,671547767500775424,630,1402
2028,671544874165002241,1103,2063
2029,671542985629241344,595,1128
2030,671538301157904385,416,955
2031,671536543010570240,429,1218
2032,671533943490011136,606,1061
2033,671528761649688577,272,870
2034,671520732782923777,557,1446
2035,671518598289059840,305,976
2036,671511350426865664,764,1670
2037,671504605491109889,3719,7285
2038,671497587707535361,470,951
2039,671488513339211776,493,1047
2040,671486386088865792,215,605
2041,671485057807351808,243,788
2042,671390180817915904,773,1464
2043,671362598324076544,309,1155
2044,671357843010908160,155,414
2045,671355857343524864,118,494
2046,671347597085433856,454,1001
2047,671186162933985280,226,761
2048,671182547775299584,360,1160
2049,671166507850801152,371,902
2050,671163268581498880,1166,1718
2051,671159727754231808,85,388
2052,671154572044468225,228,745
2053,671151324042559489,160,694
2054,671147085991960577,241,695
2055,671141549288370177,687,1210
2056,671138694582165504,424,963
2057,671134062904504320,204,771
2058,671122204919246848,2662,3616
2059,671115716440031232,810,1402
2060,671109016219725825,460,1183
2061,670995969505435648,305,1143
2062,670842764863651840,9232,25389
2063,670840546554966016,205,616
2064,670838202509447168,732,1152
2065,670833812859932673,129,461
2066,670832455012716544,230,760
2067,670826280409919488,4285,5763
2068,670823764196741120,199,802
2069,670822709593571328,101,631
2070,670815497391357952,1633,3284
2071,670811965569282048,283,1167
2072,670807719151067136,517,1186
2073,670804601705242624,1001,2040
2074,670803562457407488,92,350
2075,670797304698376195,248,755
2076,670792680469889025,291,865
2077,670789397210615808,252,685
2078,670786190031921152,211,623
2079,670783437142401025,417,846
2080,670782429121134593,820,1623
2081,670780561024270336,300,802
2082,670778058496974848,76,340
2083,670764103623966721,445,1112
2084,670755717859713024,120,462
2085,670733412878163972,533,992
2086,670727704916926465,385,860
2087,670717338665226240,520,1254
2088,670704688707301377,388,786
2089,670691627984359425,254,607
2090,670679630144274432,304,773
2091,670676092097810432,45,260
2092,670668383499735048,5308,11094
2093,670474236058800128,801,1583
2094,670468609693655041,89,363
2095,670465786746662913,582,1008
2096,670452855871037440,217,567
2097,670449342516494336,702,1230
2098,670444955656130560,2077,6932
2099,670442337873600512,206,673
2100,670435821946826752,551,1089
2101,670434127938719744,678,1452
2102,670433248821026816,120,334
2103,670428280563085312,669,1437
2104,670427002554466305,173,535
2105,670421925039075328,673,1356
2106,670420569653809152,331,652
2107,670417414769758208,338,583
2108,670411370698022913,950,2105
2109,670408998013820928,235,574
2110,670403879788544000,165,446
2111,670385711116361728,224,579
2112,670374371102445568,283,766
2113,670361874861563904,70,338
2114,670338931251150849,118,443
2115,670319130621435904,1297,3986
2116,670303360680108032,142,440
2117,670290420111441920,299,730
2118,670093938074779648,355,1069
2119,670086499208155136,263,722
2120,670079681849372674,1319,2301
2121,670073503555706880,832,1617
2122,670069087419133954,256,652
2123,670061506722140161,363,789
2124,670055038660800512,348,690
2125,670046952931721218,186,666
2126,670040295598354432,116,777
2127,670037189829525505,295,606
2128,670003130994700288,97,341
2129,669993076832759809,88,335
2130,669972011175813120,169,458
2131,669970042633789440,64,312
2132,669942763794931712,176,525
2133,669926384437997569,111,390
2134,669923323644657664,60,242
2135,669753178989142016,424,836
2136,669749430875258880,68,279
2137,669684865554620416,92,537
2138,669683899023405056,116,405
2139,669682095984410625,138,367
2140,669680153564442624,302,691
2141,669661792646373376,460,835
2142,669625907762618368,1900,3658
2143,669603084620980224,389,980
2144,669597912108789760,159,528
2145,669583744538451968,984,1539
2146,669573570759163904,151,447
2147,669571471778410496,1056,1631
2148,669567591774625800,60,243
2149,669564461267722241,130,399
2150,669393256313184256,81,376
2151,669375718304980992,763,1378
2152,669371483794317312,189,514
2153,669367896104181761,166,474
2154,669363888236994561,242,648
2155,669359674819481600,131,381
2156,669354382627049472,1333,2795
2157,669353438988365824,268,667
2158,669351434509529089,197,455
2159,669328503091937280,437,1043
2160,669327207240699904,120,596
2161,669324657376567296,215,512
2162,669216679721873412,422,1228
2163,669214165781868544,178,458
2164,669203728096960512,501,1042
2165,669037058363662336,326,678
2166,669015743032369152,388,764
2167,669006782128353280,262,596
2168,669000397445533696,6680,21553
2169,668994913074286592,245,456
2170,668992363537309700,365,773
2171,668989615043424256,343,703
2172,668988183816871936,498,935
2173,668986018524233728,176,570
2174,668981893510119424,321,560
2175,668979806671884288,372,821
2176,668975677807423489,615,1355
2177,668967877119254528,25,152
2178,668960084974809088,248,732
2179,668955713004314625,74,290
2180,668932921458302977,60,278
2181,668902994700836864,106,330
2182,668892474547511297,160,411
2183,668872652652679168,313,548
2184,668852170888998912,173,468
2185,668826086256599040,146,454
2186,668815180734689280,285,590
2187,668779399630725120,392,728
2188,668655139528511488,229,548
2189,668645506898350081,568,930
2190,668643542311546881,556,918
2191,668641109086707712,561,1114
2192,668636665813057536,509,1082
2193,668633411083464705,1730,2921
2194,668631377374486528,334,744
2195,668627278264475648,118,330
2196,668625577880875008,140,406
2197,668623201287675904,818,1501
2198,668620235289837568,44,212
2199,668614819948453888,330,629
2200,668587383441514497,1138,1721
2201,668567822092664832,61,255
2202,668544745690562560,238,539
2203,668542336805281792,224,479
2204,668537837512433665,78,258
2205,668528771708952576,235,481
2206,668507509523615744,113,335
2207,668496999348633600,138,424
2208,668484198282485761,246,441
2209,668480044826800133,154,478
2210,668466899341221888,540,917
2211,668297328638447616,312,639
2212,668291999406125056,34,257
2213,668286279830867968,143,523
2214,668274247790391296,239,852
2215,668268907921326080,246,572
2216,668256321989451776,649,1348
2217,668248472370458624,509,1022
2218,668237644992782336,2979,6411
2219,668226093875376128,110,312
2220,668221241640230912,208,526
2221,668204964695683073,201,567
2222,668190681446379520,203,669
2223,668171859951755264,202,507
2224,668154635664932864,328,511
2225,668142349051129856,298,579
2226,668113020489474048,252,684
2227,667937095915278337,829,1311
2228,667924896115245057,115,307
2229,667915453470232577,58,217
2230,667911425562669056,316,509
2231,667902449697558528,390,870
2232,667886921285246976,1138,1950
2233,667885044254572545,508,843
2234,667878741721415682,123,403
2235,667873844930215936,425,649
2236,667866724293877760,1076,3085
2237,667861340749471744,81,249
2238,667832474953625600,65,294
2239,667806454573760512,519,1085
2240,667801013445750784,97,338
2241,667793409583771648,341,718
2242,667782464991965184,252,424
2243,667773195014021121,59,240
2244,667766675769573376,227,457
2245,667728196545200128,155,383
2246,667724302356258817,331,500
2247,667550904950915073,35,0
2248,667550882905632768,33,0
2249,667549055577362432,2378,5946
2250,667546741521195010,130,341
2251,667544320556335104,544,889
2252,667538891197542400,69,209
2253,667534815156183040,557,840
2254,667530908589760512,252,487
2255,667524857454854144,1159,1744
2256,667517642048163840,198,378
2257,667509364010450944,2207,6945
2258,667502640335572993,226,544
2259,667495797102141441,284,540
2260,667491009379606528,235,547
2261,667470559035432960,100,264
2262,667455448082227200,65,194
2263,667453023279554560,92,320
2264,667443425659232256,602,804
2265,667437278097252352,247,458
2266,667435689202614272,85,310
2267,667405339315146752,224,475
2268,667393430834667520,58,198
2269,667369227918143488,168,376
2270,667211855547486208,249,501
2271,667200525029539841,269,625
2272,667192066997374976,109,395
2273,667188689915760640,430,759
2274,667182792070062081,6423,14670
2275,667177989038297088,57,193
2276,667176164155375616,473,623
2277,667174963120574464,86,252
2278,667171260800061440,93,226
2279,667165590075940865,1183,2744
2280,667160273090932737,65,262
2281,667152164079423490,17677,48809
2282,667138269671505920,2289,4707
2283,667119796878725120,131,334
2284,667090893657276420,130,340
2285,667073648344346624,126,412
2286,667070482143944705,14,85
2287,667065535570550784,49,169
2288,667062181243039745,56,221
2289,667044094246576128,51,189
2290,667012601033924608,230,456
2291,666996132027977728,97,248
2292,666983947667116034,1008,2598
2293,666837028449972224,566,834
2294,666835007768551424,80,219
2295,666826780179869698,98,257
2296,666817836334096384,258,528
2297,666804364988780544,94,243
2298,666786068205871104,495,773
2299,666781792255496192,203,394
2300,666776908487630848,178,355
2301,666739327293083650,66,239
2302,666701168228331520,222,437
2303,666691418707132416,48,189
2304,666649482315059201,588,894
2305,666644823164719104,84,234
2306,666454714377183233,212,524
2307,666447344410484738,21,105
2308,666437273139982337,49,126
2309,666435652385423360,54,166
2310,666430724426358785,199,321
2311,666428276349472768,84,165
2312,666421158376562688,111,318
2313,666418789513326592,47,126
2314,666411507551481857,328,448
2315,666407126856765440,41,110
2316,666396247373291520,85,168
2317,666373753744588802,93,189
2318,666362758909284353,573,779
2319,666353288456101888,73,221
2320,666345417576210432,137,297
2321,666337882303524864,91,199
2322,666293911632134144,357,507
2323,666287406224695296,66,149
2324,666273097616637952,76,175
2325,666268910803644416,35,103
2326,666104133288665088,6618,14336
2327,666102155909144576,13,80
2328,666099513787052032,68,155
2329,666094000022159362,74,164
2330,666082916733198337,45,119
2331,666073100786774016,164,322
2332,666071193221509120,62,148
2333,666063827256086533,219,476
2334,666058600524156928,57,111
2335,666057090499244032,142,297
2336,666055525042405380,252,434
2337,666051853826850816,851,1220
2338,666050758794694657,58,133
2339,666049248165822465,41,109
2340,666044226329800704,141,298
2341,666033412701032449,44,125
2342,666029285002620928,47,130
2343,666020888022790149,517,2564
